Date,Portfolio_Value,Benchmark_Value,Portfolio_Drawdown,Benchmark_Drawdown
2021-09-17,15540.198996289551,18492.254371313746,-0.02668239095582262,-0.022895482167741357
2021-09-20,15428.154829767489,18183.91305947386,-0.033699969063583,-0.039187800171999576
2021-09-21,15461.0699222886,18166.73674423754,-0.03163842280141708,-0.040095372330597734
2021-09-22,15539.18266246694,18343.948334231318,-0.026746046228605914,-0.030731763020541664
2021-09-23,15582.484016687282,18566.829691373754,-0.024033985040188586,-0.018955027927480758
2021-09-24,15583.48338589309,18597.413569805864,-0.023971392299504738,-0.017339019127861174
2021-09-27,15588.945696351164,18544.200858298937,-0.023629275512185716,-0.02015070340255835
2021-09-28,15357.377678632496,18170.506856347372,-0.03813290119875822,-0.03989616494888629
2021-09-29,15347.288921198447,18201.088014640874,-0.0387647827638707,-0.03828029987753633
2021-09-30,15357.068950657,17978.628278982585,-0.03815223752611329,-0.05003475708880396
2021-10-01,15484.424001585672,18192.28836624599,-0.03017570429772983,-0.03874526082979941
2021-10-04,15427.715518103105,17957.683211705735,-0.03372748414102221,-0.05114146476497884
2021-10-05,15497.258518114204,18144.530892716168,-0.029371849666024585,-0.04126869805974752
2021-10-06,15514.803448389703,18219.941295328645,-0.02827297122883903,-0.03728411924070946
2021-10-07,15572.24589333334,18377.464522082188,-0.024675221728749475,-0.028960815146257535
2021-10-08,15559.636005760245,18343.948334231318,-0.02546500734384302,-0.030731763020541664
2021-10-11,15507.394364663782,18211.145727141673,-0.028737018803715215,-0.037748864600567984
2021-10-12,15517.662082083612,18166.316482822698,-0.02809392857225827,-0.0401175783482561
2021-10-13,15662.25342946223,18231.67053300368,-0.019037847337221737,-0.03666436294205166
2021-10-14,15823.476403319792,18538.33759953072,-0.008940089935562863,-0.020460509687752527
2021-10-15,15808.147469806025,18679.525033877628,-0.009900175512354975,-0.013000365716582033
2021-10-18,15805.903225155413,18734.826811835024,-0.010040737601551221,-0.010078298130806674
2021-10-19,15885.362235170816,18879.361376738314,-0.005064041121430481,-0.002441296523852728
2021-10-20,15983.136156379373,18953.51643538348,0.0,0.0
2021-10-21,15970.955566720104,19002.950874364753,-0.0007620900892098705,0.0
2021-10-22,16007.246462313406,18983.25979098591,0.0,-0.001036211876198975
2021-10-25,16095.349836689102,19085.063698505823,0.0,0.0
2021-10-26,16066.202225301196,19102.24001374214,-0.0018109336972262475,0.0
2021-10-27,16019.099360612523,19017.612421458547,-0.0047374227245913555,-0.00443024442278555
2021-10-28,16103.213170959001,19201.112971912597,0.0,0.0
2021-10-29,16054.162994485221,19240.070797047534,-0.0030459869066528033,0.0
2021-11-01,16109.462792511382,19273.17080369147,0.0,0.0
2021-11-02,16132.846628668442,19351.09053416926,0.0,0.0
2021-11-03,16101.138291418541,19469.23839451163,-0.001965452097806076,0.0
2021-11-04,16189.156733316991,19560.984589530744,0.0,0.0
2021-11-05,16314.454074404504,19628.854767923553,0.0,0.0
2021-11-08,16353.981735173384,19645.61354188364,0.0,0.0
2021-11-09,16367.244243359286,19580.67567290959,0.0,-0.0033054640332613196
2021-11-10,16337.527743381934,19423.155166294655,-0.0018156080238986565,-0.011323564678431212
2021-11-11,16387.60497330325,19429.433246200493,0.0,-0.011003998181184709
2021-11-12,16457.42501191611,19576.066398039377,0.0,-0.0035400851032720477
2021-11-15,16448.04016441933,19582.770179637275,-0.00057025005369835,-0.0031988495606097554
2021-11-16,16433.629085011482,19660.275088977436,-0.0014459082686021653,0.0
2021-11-17,16455.603472061877,19612.514895309007,-0.00011068194768716187,-0.0024292739268539734
2021-11-18,16465.932589288837,19679.129729734508,0.0,0.0
2021-11-19,16384.070864644716,19643.937936501494,-0.004971581427302348,-0.001788279955278749
2021-11-22,16234.109714614482,19588.636158544094,-0.014078939860664623,-0.004598453917079562
2021-11-23,16221.408649260287,19614.610762105993,-0.014850294005674109,-0.003278547807478975
2021-11-24,16239.271875844976,19666.97615043672,-0.013765434312011311,-0.0006175872340241108
2021-11-26,15949.553923822697,19228.342919441802,-0.03136042630236726,-0.02290684682115704
2021-11-29,16037.199828103394,19464.20885822658,-0.026037563245238596,-0.010921258940795087
2021-11-30,15805.87290156508,19085.48259985136,-0.04008638345532451,-0.030166330423960178
2021-12-01,15725.123604997783,18873.49539783149,-0.04499040550991649,-0.04093851420094711
2021-12-02,15841.6628254339,19162.56724777668,-0.037912809400241824,-0.026249254365009904
2021-12-03,15818.842451447475,18995.828191421322,-0.039298723854991176,-0.03472214207118825
2021-12-06,15925.051681313242,19220.802695222137,-0.032848483075136665,-0.02329000523940112
2021-12-07,16135.181647728574,19618.38223428513,-0.020086985038151952,-0.0030868994860880393
2021-12-08,16177.040075691717,19670.327361201016,-0.017544861915992915,-0.00044729460369336796
2021-12-09,16063.974229755162,19537.526114180673,-0.024411514947847594,-0.007195623866429248
2021-12-10,16176.533536712162,19721.44148577235,-0.017575624763879468,0.0
2021-12-13,16113.958386843091,19546.741943782486,-0.021375904494757084,-0.008858355618472242
2021-12-14,15989.359696684038,19412.25557089487,-0.028942963905658908,-0.015677652929200665
2021-12-15,16143.764067536438,19715.576866934833,-0.01956576221877473,-0.0002973727271278733
2021-12-16,16153.01770391169,19541.715127636042,-0.019003775442436834,-0.00911324652743907
2021-12-17,16039.341690168181,19333.736049854157,-0.02590748485136854,-0.019659082029977144
2021-12-20,15912.57446201896,19128.15205411607,-0.033606242723830865,-0.0300834719452072
2021-12-21,16087.219206540927,19467.84840368326,-0.022999813748433837,-0.012858749816641936
2021-12-22,16242.139403072939,19662.501522427578,-0.013591285218881373,-0.002988623493231621
2021-12-23,16311.008806390397,19784.841116363925,-0.00940874633479425,0.0
2021-12-27,16464.7699561189,20064.838583914883,-7.060840092916926e-05,0.0
2021-12-28,16430.451448315554,20048.444308528186,-0.002154821221384298,-0.0008170649027717713
2021-12-29,16443.84035528498,20074.091135387895,-0.0013416934561135691,0.0
2021-12-30,16459.682688389898,20018.593507450765,-0.00037956555846738996,-0.0027646396323913595
2021-12-31,16471.382774968406,19968.143096699634,0.0,-0.005277849840060185
2022-01-03,16429.866614751907,20083.75986806784,-0.0025205024243375104,0.0
2022-01-04,16485.896897765582,20077.03296529178,0.0,-0.0003349424022319082
2022-01-05,16287.587247920668,19691.511800675315,-0.012029048287436029,-0.019530609306685567
2022-01-06,16223.70237990219,19673.012138006507,-0.015904170667167577,-0.02045173477275039
2022-01-07,16220.332245982785,19595.233854736303,-0.016108595936857435,-0.02432443011371923
2022-01-10,16216.935908452937,19570.851892329025,-0.01631461066271129,-0.025538443952136235
2022-01-11,16395.95213254355,19749.10801554804,-0.0054558611994124494,-0.01666280889226706
2022-01-12,16451.361146316238,19802.500256203057,-0.0020948663978376083,-0.014004330549279777
2022-01-13,16303.465335783658,19529.648592773694,-0.011065916711310401,-0.02759001695569729
2022-01-14,16300.597211527955,19537.638999932882,-0.0112398911255318,-0.027192162808282766
2022-01-18,16148.885692937922,19191.63056872726,-0.020442394303299166,-0.044420432488789977
2022-01-19,16162.641525352336,18992.35321435039,-0.019607994300695836,-0.05434274562566987
2022-01-20,16055.80607759926,18782.149063187662,-0.02608840894938599,-0.06480912007664817
2022-01-21,15887.09976465567,18413.441075303435,-0.03632178078167349,-0.0831676341350867
2022-01-24,15935.930495717997,18491.63689984987,-0.03335981084062976,-0.07927414879867012
2022-01-25,15874.100019575628,18265.87355585291,-0.037110318109102966,-0.09051523838946482
2022-01-26,15756.348507531115,18220.047380734333,-0.044252878369835436,-0.0927969911797598
2022-01-27,15651.074607728879,18130.078796295144,-0.05063857278822673,-0.09727665958000967
2022-01-28,15830.243455597943,18580.34606011384,-0.039770565485976246,-0.07485718898403833
2022-01-31,16013.938568148016,18914.99927270294,-0.028628004441877408,-0.05819431237191648
2022-02-01,16080.19665774674,19042.80770530943,-0.024608927408361365,-0.051830542169221436
2022-02-02,16190.455999457345,19227.78665109659,-0.017920826518591185,-0.04262016786668526
2022-02-03,15987.059959972172,18775.841061757143,-0.030258404555533792,-0.06512320476357719
2022-02-04,16037.48284052549,18864.12996060627,-0.02719985815881621,-0.06072717038410308
2022-02-07,16057.41095871553,18803.58783562175,-0.025991060219970583,-0.06374165200418953
2022-02-08,16125.319941335594,18958.30115919387,-0.02187184347118287,-0.056038247632276786
2022-02-09,16286.46893841132,19235.77977839439,-0.012096882601594515,-0.0422221782795608
2022-02-10,16101.599662326718,18890.194328742215,-0.023310665948114095,-0.05942938708520074
2022-02-11,16075.055579541107,18517.705348193722,-0.024920774451777525,-0.07797616234020324
2022-02-14,16079.983829906076,18457.1618631399,-0.024621837099716548,-0.08099071168014448
2022-02-15,16129.145284429345,18754.815750391375,-0.02163980616575306,-0.06617008600015264
2022-02-16,16203.417580317217,18775.841061757143,-0.017134604152877576,-0.06512320476357719
2022-02-17,16126.270802983243,18374.76206437575,-0.02181416619383816,-0.08509351908799245
2022-02-18,16077.786011419275,18255.78048155022,-0.024755152168980277,-0.09101778743252217
2022-02-22,16025.504428988097,18059.869298699985,-0.027926443531251524,-0.10077249392857644
2022-02-23,15924.484440979504,17739.51041449268,-0.03405410456389359,-0.11672363486591948
2022-02-24,16001.35519528732,18006.47705804497,-0.02939128550196952,-0.10343097227156373
2022-02-25,16131.254263469013,18403.769622484884,-0.021511879911406954,-0.08364919002313176
2022-02-28,16196.05627045664,18356.679942983174,-0.017581125801425204,-0.08599385455860954
2022-03-01,16253.23058094678,18077.105456985668,-0.01411305179582537,-0.09991428020769405
2022-03-02,16376.159438827986,18409.65600243126,-0.006656444573086537,-0.08335609849121521
2022-03-03,16397.438565358883,18318.0036521941,-0.005365697296013547,-0.08791960407180537
2022-03-04,16502.984795159722,18169.178068637666,0.0,-0.0953298491919464
2022-03-07,16391.21739403226,17633.563735873726,-0.00677255675350572,-0.12199887612128844
2022-03-08,16537.086595728262,17499.875723667374,0.0,-0.12865539925662572
2022-03-09,16401.576717025622,17969.057471292508,-0.008194301814785435,-0.10529414863885124
2022-03-10,16353.033365221796,17887.919816842186,-0.011129725265755668,-0.10933411202137139
2022-03-11,16240.280087750161,17660.47270704726,-0.01794793213786337,-0.12065903879250621
2022-03-14,16027.664708514501,17531.403490196248,-0.030804814636778335,-0.1270855853006741
2022-03-15,16027.996921426864,17916.924654812712,-0.030784725674285484,-0.10788991839622045
2022-03-16,16247.257991502052,18314.221299460536,-0.01752597729645294,-0.08810793298822393
2022-03-17,16451.967780655257,18543.349454914824,-0.005147146964507776,-0.07669930447645859
2022-03-18,16497.412525126976,18746.448604035068,-0.002399096743650988,-0.06658669854736851
2022-03-21,16596.588629284997,18740.970244879798,0.0,-0.0668594741228214
2022-03-22,16638.225959731848,18960.2664593377,0.0,-0.055940392441976704
2022-03-23,16662.623667846106,18716.085056830158,0.0,-0.06809854430754346
2022-03-24,16809.177919912585,18998.217833187908,0.0,-0.05405073761143139
2022-03-25,16832.33395468378,19091.000401016434,0.0,-0.04943095683143681
2022-03-28,16701.499755980214,19226.792440435594,-0.007772790098853839,-0.04266967108060173
2022-03-29,16821.89519166161,19464.645440473065,-0.0006201613543478366,-0.0308266196997871
2022-03-30,16855.44083624919,19344.456116105852,0.0,-0.03681102327544964
2022-03-31,16690.51332972162,19046.71654448824,-0.009784823080561434,-0.05163591530629898
2022-04-01,16695.019012935507,19100.697695151754,-0.009517509798300836,-0.04894811426614913
2022-04-04,16829.787766899248,19264.327633078872,-0.0015219459164053113,-0.040800738525649374
2022-04-05,16662.297287292287,19020.993553747525,-0.01145882512556587,-0.05291670092162664
2022-04-06,16580.706322504062,18830.794661972795,-0.01629945585014214,-0.062386984027188765
2022-04-07,16640.408176898374,18925.67989694483,-0.012757462794349863,-0.05766250835155118
2022-04-08,16677.55686599551,18875.078518500988,-0.010553504472640246,-0.06018202555232661
2022-04-11,16548.830009692774,18552.456478972344,-0.018190614504547363,-0.07624585232818824
2022-04-12,16619.27628684699,18483.715856225168,-0.014011176076409938,-0.07966854923348587
2022-04-13,16785.5455682866,18695.42152389917,-0.004146748141541987,-0.06912741206272113
2022-04-14,16679.06607940064,18462.629341740736,-0.010463965823381993,-0.08071847786353081
2022-04-18,16718.17803858235,18470.22124859394,-0.008143530566797216,-0.0803404656335959
2022-04-19,16697.30810611547,18768.378361487787,-0.009381702422973098,-0.06549478360729864
2022-04-20,16733.47325693807,18754.460772303115,-0.007236095483709775,-0.06618776088227592
2022-04-21,16583.161298015464,18474.01856208985,-0.016153807003858486,-0.08015139179877356
2022-04-22,16271.981812448294,17967.108491980318,-0.034615471020260254,-0.10539119119089295
2022-04-25,16193.076868527916,18071.270759672832,-0.03929674543407949,-0.10020479838512518
2022-04-26,16005.427625179229,17547.916091612362,-0.050429604264157095,-0.1262633985425876
2022-04-27,15993.455759216771,17597.25532574238,-0.05113987141639384,-0.12380672536713984
2022-04-28,16228.101214520571,18041.75181550551,-0.03721882019125036,-0.10167459011542039
2022-04-29,15925.846300120465,17375.007760895463,-0.055151007034449306,-0.13487275913307217
2022-05-02,15878.16550393493,17479.597090349336,-0.05797981445923014,-0.12966510229287243
2022-05-03,15901.649179119928,17559.72285323771,-0.05658657441210575,-0.12567552248238245
2022-05-04,16246.916613637277,18094.469461785895,-0.0361025397391698,-0.09904970082045317
2022-05-05,15926.054492173027,17451.33893042654,-0.055138655411339346,-0.1310721177176946
2022-05-06,15886.048570332909,17347.17394259542,-0.05751212770605869,-0.1362586459631721
2022-05-09,15468.761923045133,16791.76380111625,-0.08226891996926441,-0.16391333538027889
2022-05-10,15421.668244429035,16830.561138073354,-0.08506289486874133,-0.1619815587999987
2022-05-11,15406.290026617704,16563.189193868562,-0.08597525414553095,-0.17529440191110857
2022-05-12,15321.517201426897,16545.894552602822,-0.09100465836072624,-0.17615552758575068
2022-05-13,15473.345740095365,16941.47206965078,-0.08199697116087881,-0.15645914007432132
2022-05-16,15526.590350972565,16872.73552711152,-0.07883807360403221,-0.15988163382005405
2022-05-17,15625.167547416691,17219.811612720536,-0.07298968331855672,-0.14260020405346688
2022-05-18,15290.010465216328,16525.65536129459,-0.0928738907656605,-0.17716326674620594
2022-05-19,15360.939183041231,16424.439003713873,-0.08866583008579003,-0.18220297834630558
2022-05-20,15380.336161259838,16431.610649152237,-0.08751504569474094,-0.18184589155152836
2022-05-23,15546.303065107659,16739.046154835865,-0.07766855722492334,-0.16653822467524612
2022-05-24,15541.789286652347,16611.264923615447,-0.0779363507818622,-0.17290064048084358
2022-05-25,15583.6166428811,16758.024561899576,-0.07545481638385354,-0.1655932618202637
2022-05-26,15736.321812809421,17092.87498453771,-0.0663951203835024,-0.14892056582918442
2022-05-27,15948.574866985788,17512.49036645911,-0.05380256607190609,-0.1280272976026225
2022-05-31,15828.55692333712,17414.228079406013,-0.06092299352406487,-0.13291992167792474
2022-06-01,15813.570718270492,17273.37250196921,-0.06181209545929279,-0.13993332844847453
2022-06-02,16071.184601629746,17602.314783552112,-0.04652837278113942,-0.12355480750698968
2022-06-03,15904.4554662087,17313.436063448047,-0.05642008294409642,-0.13793850468330215
2022-06-06,15907.151630356893,17366.150989589827,-0.05626012485255867,-0.1353137508280445
2022-06-07,16032.67338755602,17532.729557767347,-0.048813167017484976,-0.12701955844216703
2022-06-08,15958.71790416169,17342.11448478569,-0.05320079971797674,-0.1365105638233221
2022-06-09,15761.14533447024,16929.666668094742,-0.06492238989238207,-0.15704694841467134
2022-06-10,15601.39483251163,16438.7809345213,-0.07440007152115628,-0.18148887247660592
2022-06-13,15134.151030650355,15814.628810225655,-0.10212072305442407,-0.21256632651886492
2022-06-14,15044.727117402419,15766.974701962912,-0.10742606713392282,-0.21493909479411752
2022-06-15,15224.529687993901,15991.753355783998,-0.09675873589422007,-0.20374703437825523
2022-06-16,15070.135191281499,15462.493266806903,-0.10591865631471496,-0.23009967414560234
2022-06-17,14962.801557594923,15495.821765093862,-0.11228654871986316,-0.22844019910179097
2022-06-21,15098.22473167898,15885.910042432122,-0.1042521593853038,-0.20901712892465343
2022-06-22,15078.941442042691,15857.107854787848,-0.10539619885740223,-0.21045123229142734
2022-06-23,15072.298674652831,16012.54881543744,-0.10579030112113975,-0.20271159779715442
2022-06-24,15300.926280340673,16521.651317264525,-0.09222627702298881,-0.1773626339989698
2022-06-27,15267.716638026615,16458.54410157324,-0.09419653948225579,-0.1805048352653583
2022-06-28,15135.998758849804,16122.246565195977,-0.10201110099129325,-0.19724958518202892
2022-06-29,15098.241394164928,16109.11645613814,-0.10425117083293603,-0.1979033526610314
2022-06-30,14950.870415914538,15978.242427321127,-0.112994399780912,-0.2044197634166238
2022-07-01,15028.061216261345,16147.235118512699,-0.10841482211832122,-0.196005368288336
2022-07-05,14796.212782337063,16177.729232370766,-0.1221699315916772,-0.19448702142209254
2022-07-06,14696.666240565568,16232.36729650796,-0.12807583122008745,-0.19176651169203618
2022-07-07,14870.367062375553,16475.483764750716,-0.11777050467909152,-0.17966138447283964
2022-07-08,14893.99528188207,16461.929314070127,-0.11636868910297787,-0.18033628054656434
2022-07-11,14788.214259707438,16273.876611656624,-0.12264446813494122,-0.18969970172112724
2022-07-12,14624.696153593459,16129.872473781774,-0.13234567427381114,-0.1968698799557221
2022-07-13,14624.506409239626,16045.161917270656,-0.13235693143140648,-0.20108774339700947
2022-07-14,14508.49446000737,16006.19321158129,-0.1392396911503194,-0.2030280526790042
2022-07-15,14654.377360300065,16311.99391396188,-0.13058474692726713,-0.1878017850682867
2022-07-18,14636.117992652227,16177.308970955924,-0.13166803913096725,-0.19450794685725023
2022-07-19,14847.560037512538,16614.403963568366,-0.11912360039961203,-0.17274434305578273
2022-07-20,14834.537899688592,16720.292159207263,-0.1198961781061494,-0.1674720137541735
2022-07-21,14955.549804516177,16890.55787526709,-0.11271678090122211,-0.15899423284171885
2022-07-22,14892.25450813288,16733.84524981855,-0.11647196576990698,-0.16679718540030358
2022-07-25,14915.105511965616,16754.17556577013,-0.11511626086401144,-0.16578490900957146
2022-07-26,14831.075864505785,16555.95634531153,-0.1201015738128794,-0.17565453609935547
2022-07-27,15104.936458001554,16985.856571307446,-0.10385396592434491,-0.15424917033019808
2022-07-28,15271.998144178373,17198.900547176283,-0.09394252618213789,-0.14364139682223226
2022-07-29,15398.163059171306,17449.640203866227,-0.08645741106597889,-0.13115669981643865
2022-08-01,15371.651266106885,17397.96437067247,-0.08803030336360453,-0.13372971570256853
2022-08-02,15268.609594119862,17283.18404192604,-0.09414356216164332,-0.13944479741537696
2022-08-03,15383.881661421137,17553.831033014118,-0.08730469817575622,-0.12596888489371852
2022-08-04,15453.008714165171,17541.969868616623,-0.08320352672520775,-0.12655946974811888
2022-08-05,15363.93096779517,17512.321717865456,-0.08848833340783284,-0.12803569486462738
2022-08-08,15431.386311741306,17491.99276198318,-0.08448634113711945,-0.1290479035355047
2022-08-09,15437.223073815618,17422.531302505053,-0.08414005757616033,-0.13250649196388792
2022-08-10,15600.43699354653,17788.47154935627,-0.07445689821435326,-0.1142857878101282
2022-08-11,15617.250833515021,17788.47154935627,-0.07345936631163777,-0.1142857878101282
2022-08-12,15794.5229476639,18089.614014371717,-0.06294216205272345,-0.09929146070237141
2022-08-15,15725.090242831686,18164.15805283774,-0.06706146723772297,-0.09557980317630498
2022-08-16,15711.791992892997,18199.736105753003,-0.06785042613045568,-0.09380831949252379
2022-08-17,15621.818864388963,18070.55672328839,-0.07318835406589946,-0.10024035130893684
2022-08-18,15652.053822864458,18123.07715951974,-0.07139457372107023,-0.09762528139292705
2022-08-19,15503.762570123597,17879.536349654234,-0.08019240073618732,-0.10975153720684583
2022-08-22,15320.358156493206,17507.240498946863,-0.09107342220647498,-0.1282886962424556
2022-08-23,15366.84086568541,17464.883860622,-0.08831569491569786,-0.13039769568295412
2022-08-24,15423.565196868321,17520.794949627452,-0.08495035242872354,-0.1276138001687309
2022-08-25,15530.929795243528,17768.143953543295,-0.07858062294978228,-0.11529792876115073
2022-08-26,15212.63213053129,17166.71314703512,-0.09746459446998774,-0.14524405490780018
2022-08-29,15189.124167643135,17053.199042810425,-0.09885927545855018,-0.15089608943571622
2022-08-30,15014.696316749247,16865.99366357312,-0.10920773519855084,-0.16021732114068954
2022-08-31,14876.042797689724,16737.6588841461,-0.11743377451763735,-0.16660729892722267
2022-09-01,14807.010001137924,16790.176600238843,-0.12152935393454228,-0.16399236445092266
2022-09-02,14783.41007134496,16613.13773904663,-0.1229294911378487,-0.17280739024067512
2022-09-06,14711.159950870278,16550.45214483949,-0.1272159480259594,-0.17592859835205096
2022-09-07,14855.744130884874,16847.782335596694,-0.11863805431085384,-0.1611240899975201
2022-09-08,14872.554103825925,16957.90306690868,-0.1176407518312355,-0.15564101650752724
2022-09-09,15066.727081815956,17221.349851103012,-0.10612085271519199,-0.1425236128975986
2022-09-12,15200.760691456944,17406.434882295864,-0.09816890349338721,-0.13330795644638163
2022-09-13,14791.606292843846,16649.560394999487,-0.12244322551130642,-0.17099385252701385
2022-09-14,14802.549874231592,16713.09195231352,-0.12179396445109071,-0.16783052266590331
2022-09-15,14569.59184946049,16523.34460354762,-0.13561490375693813,-0.17727832277964542
2022-09-16,14536.312588905716,16397.28794020428,-0.13758929652886756,-0.1835548698092562
2022-09-19,14598.515613450729,16524.45033989152,-0.1338989139901184,-0.17722326653762885
2022-09-20,14479.741001880955,16334.773714729406,-0.1409455770067473,-0.1866675452189174
2022-09-21,14370.151689516124,16049.83103519023,-0.14744729437086093,-0.20085526113520966
2022-09-22,14303.329777553556,15915.016885600424,-0.1514117063735931,-0.20756785631038663
2022-09-23,14033.695211251059,15648.363057987981,-0.1674085924189953,-0.22084494333812035
2022-09-26,13855.932510399878,15493.558609772519,-0.17795490221760263,-0.22855288494030976
2022-09-27,13858.258622103795,15454.007794421172,-0.17781689860639396,-0.23052217832019284
2022-09-28,14149.131183498777,15758.085288993985,-0.16056000427649697,-0.21538171176560705
2022-09-29,13991.816117441713,15428.914515768067,-0.16989319630543184,-0.23177160964271137
2022-09-30,13874.559460971372,15190.328438375906,-0.17684980204535233,-0.24365116202530587
2022-10-03,14215.428661008926,15591.372073955401,-0.15662670593359218,-0.22368260841711748
2022-10-04,14549.168343223195,16074.49861215128,-0.1368265900270102,-0.1996270261272682
2022-10-05,14525.66304674639,16037.070864982996,-0.13822111282265584,-0.201490608813685
2022-10-06,14451.958061265841,15871.63611508988,-0.14259388397688388,-0.20972784880160925
2022-10-07,14218.310345158887,15428.914515768067,-0.1564557413069202,-0.23177160964271137
2022-10-10,14066.719084093333,15311.109392890223,-0.1654493512954257,-0.23763730031277103
2022-10-11,13988.446678935503,15214.147332091454,-0.17009309843430193,-0.2424651842068089
2022-10-12,13989.642564655309,15163.962134854542,-0.17002214889750702,-0.2449639791319914
2022-10-13,14143.80895441082,15564.157087188534,-0.1608757616120459,-0.22503768271324753
2022-10-14,13891.685704318144,15209.468693686757,-0.17583373586748405,-0.2426981405075928
2022-10-17,14074.229161769044,15600.30636921135,-0.16500379322615463,-0.22323775669041693
2022-10-18,14142.818261219705,15783.602909269845,-0.16093453748155534,-0.2141111518483661
2022-10-19,14012.934101453819,15671.753529872867,-0.16864030804120506,-0.21968029727391025
2022-10-20,13949.083809317506,15540.339553542291,-0.17242841971129536,-0.22622359281188953
2022-10-21,14198.274384707116,15917.996797444812,-0.15764443525129226,-0.2074194821083466
2022-10-24,14256.924570708063,16112.772322426461,-0.15416483560327748,-0.19772132169111653
2022-10-25,14401.178024824674,16370.071593368111,-0.14560656320221507,-0.1849100118252411
2022-10-26,14424.449210849085,16246.73642870146,-0.14422592971712914,-0.1910510514252389
2022-10-27,14382.376032256821,16159.983048096197,-0.14672204827024232,-0.19537063008855465
2022-10-28,14473.597730527545,16544.436558309266,-0.14131004515760096,-0.17622812327018098
2022-10-31,14366.348359163621,16424.934068940416,-0.14767293844564083,-0.18217832831912964
2022-11-01,14419.5203462787,16353.058486448235,-0.144518349513103,-0.18575711948992327
2022-11-02,14221.45423344586,15942.658934128649,-0.15626922062689075,-0.2061915179798246
2022-11-03,14130.795133791207,15778.501289311696,-0.16164784587528427,-0.21436516902401753
2022-11-04,14456.79478515071,16005.602941503488,-0.1423069307057201,-0.20305744309602175
2022-11-07,14483.781991116335,16158.70458295073,-0.1407058331000386,-0.19543428675214086
2022-11-08,14616.929190885956,16245.887745455959,-0.13280647282443694,-0.19109330861468335
2022-11-09,14407.85504840043,15911.188290510532,-0.14521042858665545,-0.2077584877018712
2022-11-10,14979.409310340796,16785.57412571515,-0.1113012435648561,-0.16422152843983348
2022-11-11,15122.630256724648,16948.035764110395,-0.10280422780743718,-0.15613232405467495
2022-11-14,15042.661116300831,16803.861617572584,-0.10754863889705019,-0.16331096727112968
2022-11-15,15152.225233550782,16947.183000656983,-0.10104841630931916,-0.15617478440368396
2022-11-16,15067.016341678043,16817.894812648072,-0.10610369149912546,-0.16261223380848755
2022-11-17,14971.66304472625,16766.436590542908,-0.11176081419785232,-0.1651744145178367
2022-11-18,14954.63103406337,16842.562389609127,-0.11277128973678048,-0.16138399880054585
2022-11-21,14890.428115622288,16781.32254907181,-0.11658032202877534,-0.1644332207061854
2022-11-22,15014.499854189713,17007.147096187433,-0.10921939093401588,-0.15318908372192122
2022-11-23,15073.836782115392,17114.32463752623,-0.10569904824454619,-0.14785255599788655
2022-11-25,15064.95213354856,17110.491962228425,-0.10622615688876057,-0.14804339054893595
2022-11-28,14890.575803274722,16837.45804951237,-0.11657156001217378,-0.16163815141590712
2022-11-29,14931.673858515947,16808.537535838677,-0.1141332936007228,-0.16307814641005536
2022-11-30,15273.90241313207,17338.020676181575,-0.09382954966777696,-0.1367144005865082
2022-12-01,15368.020188276705,17325.260505974344,-0.08824572803659027,-0.13734974826498345
2022-12-02,15325.33956331324,17305.270207348687,-0.09077788518264818,-0.13834509469199585
2022-12-05,15044.683137136619,16993.963944426752,-0.10742867639619175,-0.15384549227526392
2022-12-06,14934.78980319641,16748.997781930975,-0.11394843075965358,-0.16604271849709606
2022-12-07,14969.774144309462,16720.507050157248,-0.11187287892728534,-0.16746131401710254
2022-12-08,15027.258835210743,16851.492604657164,-0.10846242580062163,-0.16093935023341005
2022-12-09,14988.36611886254,16725.607310046093,-0.11076985381309826,-0.167207364561306
2022-12-12,15060.697110960442,16966.747597590584,-0.10647859897137688,-0.15520063429124875
2022-12-13,15248.59474378351,17095.178941938164,-0.09533100368457927,-0.14880584839501926
2022-12-14,15205.080151480113,16985.88649283213,-0.09791263846507187,-0.15424768049339055
2022-12-15,14909.273792607222,16570.378520207876,-0.11546224525059906,-0.1749364347582178
2022-12-16,14845.60458471132,16374.748871703507,-0.11923961355051178,-0.184677123244312
2022-12-19,14764.95179329202,16235.892596143129,-0.12402458430285473,-0.19159098182818965
2022-12-20,14867.456514716057,16258.112048357536,-0.11794318172075254,-0.19048464255903044
2022-12-21,14984.25162861246,16501.21219576865,-0.11101395838977783,-0.17838032797809225
2022-12-22,14797.788499976705,16265.803240269912,-0.12207644737759167,-0.1901016867796893
2022-12-23,14881.647184857566,16359.36784794806,-0.11710127730072753,-0.1854429670831393
2022-12-27,14915.922614660562,16294.857040735369,-0.11506778377564075,-0.1886550552397628
2022-12-28,14779.492726375489,16092.344081485016,-0.12316189947457089,-0.19873847391139998
2022-12-29,14939.820085077625,16382.010281715915,-0.1136499940750196,-0.18431556693911272
2022-12-30,14955.782477057766,16338.858002848394,-0.11270297689906934,-0.1864641824947155
2023-01-03,14940.567491289987,16270.073857883503,-0.11360565194124672,-0.18988904643536908
2023-01-04,15029.201824041627,16395.683058425926,-0.10834715211245409,-0.1836347792380135
2023-01-05,14866.64047588197,16208.552483000325,-0.1179915956923606,-0.19295228635096842
2023-01-06,15154.629615953178,16580.25126328337,-0.10090576905222548,-0.17444485633165074
